SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MATCHUP,WL,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS
22025,0022500085,2025-10-22,1610612763,MEM,1641765,Olivier-Maxence Prosper,MEM vs. NOP,W,15,10,5,0,3,5,0,1,4,4,1,4,0,0,0,2,-10
22025,0022500085,2025-10-22,1610612763,MEM,1630583,Santi Aldama,MEM vs. NOP,W,24,5,6,2,2,7,0,3,1,3,1,5,1,2,2,5,9
22025,0022500085,2025-10-22,1610612763,MEM,1629723,John Konchar,MEM vs. NOP,W,8,0,3,1,0,0,0,0,0,0,0,3,0,0,1,0,-5
22025,0022500085,2025-10-22,1610612763,MEM,1629630,Ja Morant,MEM vs. NOP,W,29,35,3,3,13,20,2,6,7,8,0,3,1,0,2,2,0
22025,0022500085,2025-10-22,1610612763,MEM,1629111,Jock Landale,MEM vs. NOP,W,25,10,4,0,3,7,1,3,3,4,2,2,0,2,1,6,-4
22025,0022500085,2025-10-22,1610612763,MEM,1628991,Jaren Jackson Jr.,MEM vs. NOP,W,27,18,8,1,7,14,0,4,4,4,2,6,0,6,5,6,5
22025,0022500085,2025-10-22,1610612763,MEM,203484,Kentavious Caldwell-Pope,MEM vs. NOP,W,31,15,4,3,2,8,2,7,9,9,0,4,0,0,3,3,-2
22025,0022500082,2025-10-22,1610612761,TOR,1642419,Jamison Battle,TOR @ ATL,W,9,2,3,0,1,3,0,2,0,0,1,2,0,0,0,0,4
22025,0022500082,2025-10-22,1610612761,TOR,1642367,Jonathan Mogbo,TOR @ ATL,W,11,4,4,0,2,4,0,0,0,0,1,3,0,0,0,1,2
22025,0022500082,2025-10-22,1610612761,TOR,1642347,Jamal Shead,TOR @ ATL,W,19,10,2,5,3,5,1,2,3,4,1,1,1,0,2,1,11
22025,0022500082,2025-10-22,1610612761,TOR,1641711,Gradey Dick,TOR @ ATL,W,24,21,5,0,6,10,2,4,7,8,1,4,1,0,0,1,18
22025,0022500082,2025-10-22,1610612761,TOR,1630572,Sandro Mamukelashvili,TOR @ ATL,W,17,7,4,3,3,6,1,1,0,0,0,4,0,1,2,4,21
22025,0022500082,2025-10-22,1610612761,TOR,1630567,Scottie Barnes,TOR @ ATL,W,32,22,6,9,9,14,0,0,4,4,0,6,1,2,1,4,9
22025,0022500082,2025-10-22,1610612761,TOR,1630534,Ochai Agbaji,TOR @ ATL,W,20,4,3,1,2,5,0,3,0,0,1,2,2,0,0,3,15
